geometry_id,triad_id,source_ids,n_sources,distance_matrix,distance_mean,distance_std,distance_min,distance_max,distance_p10,distance_p25,distance_p50,distance_p75,distance_p90,within_hist1_mean,within_hist2_mean,within_hist3_mean,between_hist12_mean,between_hist13_mean,between_hist23_mean,within_mean,between_mean,within_between_ratio,created_at
180,180,"[""fa0c2ee0-1ea5-4c25-9e14-85f2ed1b19e9"", ""d468ab42-3884-4344-ad4a-4a703636fd6a"", ""f4ec8f9b-7107-4263-be45-63839cd8d9e5"", ""d7a13c59-f54e-4871-8969-a770ff1278af"", ""55fcb557-5bf5-4031-a678-78f389083a49"", ""41e3e0cf-1b24-4b1e-be49-8bf7ced43ad2"", ""9f057df4-1a37-4381-9330-b1eb52be0fa8"", ""b61d6063-352e-460a-a3a1-5b4b5b421d03"", ""1fc82526-64da-4839-9258-0989b84da432""]",9,"[[-2.384185791015625e-07, 0.36945897340774536, 0.45316755771636963, 0.650307297706604, 0.5127228498458862, 0.5127228498458862, 0.9294112324714661, 0.7594786286354065, 0.7222887277603149], [0.36945897340774536, 0.0, 0.5153966546058655, 0.7176452279090881, 0.583601713180542, 0.583601713180542, 0.964626669883728, 0.8555164933204651, 0.8886900544166565], [0.45316755771636963, 0.5153966546058655, -3.5762786865234375e-07, 0.6007055044174194, 0.41350680589675903, 0.41350680589675903, 0.8457425236701965, 0.6836119890213013, 0.5412882566452026], [0.650307297706604, 0.7176452279090881, 0.6007055044174194, 0.0, 0.27378320693969727, 0.27378320693969727, 0.9710468649864197, 0.834839940071106, 0.8104308843612671], [0.5127228498458862, 0.583601713180542, 0.41350680589675903, 0.27378320693969727, 0.0, 0.0, 0.8791342377662659, 0.6903942823410034, 0.6775928735733032], [0.5127228498458862, 0.583601713180542, 0.41350680589675903, 0.27378320693969727, 0.0, 0.0, 0.8791342377662659, 0.6903942823410034, 0.6775928735733032], [0.9294112324714661, 0.964626669883728, 0.8457425236701965, 0.9710468649864197, 0.8791342377662659, 0.8791342377662659, -1.1920928955078125e-07, 0.38363373279571533, 0.5895657539367676], [0.7594786286354065, 0.8555164933204651, 0.6836119890213013, 0.834839940071106, 0.6903942823410034, 0.6903942823410034, 0.38363373279571533, -3.5762786865234375e-07, 0.5184962749481201], [0.7222887277603149, 0.8886900544166565, 0.5412882566452026, 0.8104308843612671, 0.6775928735733032, 0.6775928735733032, 0.5895657539367676, 0.5184962749481201, 2.384185791015625e-07]]",0.6296339631080627,0.21736998856067657,0.0,0.9710468649864197,0.37654635310173035,0.5127228498458862,0.6639500856399536,0.8165331482887268,0.8839121460914612,0.44600772857666016,0.18252213299274445,0.49723193049430847,0.554257869720459,0.7989616394042969,0.7900622487068176,0.37525391578674316,0.7144272923469543,0.5252513724020847,2026-03-13 10:58:09.491544
181,181,"[""fa0c2ee0-1ea5-4c25-9e14-85f2ed1b19e9"", ""d468ab42-3884-4344-ad4a-4a703636fd6a"", ""f4ec8f9b-7107-4263-be45-63839cd8d9e5"", ""921f089c-8edf-40dd-a0cf-c005975f7c08"", ""411eaadb-2b9d-490e-b5e3-156001227989"", ""5231a679-05dd-4a3f-bdbf-7d46c2771439"", ""56695def-1538-4f80-8ab9-95f8d1b98004"", ""b2d03db9-edd3-4467-a2f0-1ef1b8bc5079"", ""53da481c-70d2-45a7-a1eb-7dfa6503d600""]",9,"[[-2.384185791015625e-07, 0.36945897340774536, 0.45316755771636963, 0.552573025226593, 0.6365320682525635, 0.6443614959716797, 0.7200605869293213, 0.8059284687042236, 0.8940041065216064], [0.36945897340774536, 0.0, 0.5153966546058655, 0.6620486378669739, 0.7530361413955688, 0.7286362648010254, 0.8622626066207886, 0.8422481417655945, 0.8910967111587524], [0.45316755771636963, 0.5153966546058655, -3.5762786865234375e-07, 0.48873287439346313, 0.5435300469398499, 0.5531437397003174, 0.6548371315002441, 0.7410680055618286, 0.8526802062988281], [0.552573025226593, 0.6620486378669739, 0.48873287439346313, 0.0, 0.5231590270996094, 0.5027233958244324, 0.7313352823257446, 0.7084949612617493, 0.7780706882476807], [0.6365320682525635, 0.7530361413955688, 0.5435300469398499, 0.5231590270996094, 5.960464477539063e-08, 0.23776960372924805, 0.7554810643196106, 0.751980185508728, 0.7445027828216553], [0.6443614959716797, 0.7286362648010254, 0.5531437397003174, 0.5027233958244324, 0.23776960372924805, 0.0, 0.8228744864463806, 0.8545767068862915, 0.8274621963500977], [0.7200605869293213, 0.8622626066207886, 0.6548371315002441, 0.7313352823257446, 0.7554810643196106, 0.8228744864463806, 0.0, 0.7099835872650146, 0.5692044496536255], [0.8059284687042236, 0.8422481417655945, 0.7410680055618286, 0.7084949612617493, 0.751980185508728, 0.8545767068862915, 0.7099835872650146, 5.960464477539063e-08, 0.6814901828765869], [0.8940041065216064, 0.8910967111587524, 0.8526802062988281, 0.7780706882476807, 0.7445027828216553, 0.8274621963500977, 0.5692044496536255, 0.6814901828765869, 0.0]]",0.6767752766609192,0.15278753638267517,0.23776960372924805,0.8940041065216064,0.49572813510894775,0.5530010610818863,0.715022087097168,0.7850351333618164,0.8536284565925598,0.44600772857666016,0.4212173521518707,0.6535593867301941,0.6180660724639893,0.8071317672729492,0.7749753594398499,0.5069281458854675,0.7333909273147583,0.6912113676419984,2026-03-13 10:58:09.624356
182,182,"[""0dd1452a-e3bb-4943-9769-e374f7202222"", ""921f089c-8edf-40dd-a0cf-c005975f7c08"", ""9f7fc655-ca62-4a86-bbb2-8007b19b754b"", ""921f089c-8edf-40dd-a0cf-c005975f7c08"", ""411eaadb-2b9d-490e-b5e3-156001227989"", ""5231a679-05dd-4a3f-bdbf-7d46c2771439"", ""921f089c-8edf-40dd-a0cf-c005975f7c08"", ""3e2656b9-dab4-465c-b6ee-bdf1e5c99ec5"", ""abeae188-62e8-426e-8d91-2e5abc0c690a""]",9,"[[0.0, 0.6902626752853394, 0.7392821907997131, 0.6902626752853394, 0.7743792533874512, 0.8286370635032654, 0.6902626752853394, 0.7803128957748413, 0.7627185583114624], [0.6902626752853394, 0.0, 0.5154996514320374, 0.0, 0.5231590270996094, 0.5027233958244324, 0.0, 0.6187295317649841, 0.5117603540420532], [0.7392821907997131, 0.5154996514320374, 5.960464477539063e-08, 0.5154996514320374, 0.5128553509712219, 0.5273664593696594, 0.5154996514320374, 0.44019126892089844, 0.33898770809173584], [0.6902626752853394, 0.0, 0.5154996514320374, 0.0, 0.5231590270996094, 0.5027233958244324, 0.0, 0.6187295317649841, 0.5117603540420532], [0.7743792533874512, 0.5231590270996094, 0.5128553509712219, 0.5231590270996094, 5.960464477539063e-08, 0.23776960372924805, 0.5231590270996094, 0.41683292388916016, 0.6112604141235352], [0.8286370635032654, 0.5027233958244324, 0.5273664593696594, 0.5027233958244324, 0.23776960372924805, 0.0, 0.5027233958244324, 0.44426554441452026, 0.628406286239624], [0.6902626752853394, 0.0, 0.5154996514320374, 0.0, 0.5231590270996094, 0.5027233958244324, 0.0, 0.6187295317649841, 0.5117603540420532], [0.7803128957748413, 0.6187295317649841, 0.44019126892089844, 0.6187295317649841, 0.41683292388916016, 0.44426554441452026, 0.6187295317649841, -1.1920928955078125e-07, 0.4789356589317322], [0.7627185583114624, 0.5117603540420532, 0.33898770809173584, 0.5117603540420532, 0.6112604141235352, 0.628406286239624, 0.5117603540420532, 0.4789356589317322, -2.384185791015625e-07]]",0.516905665397644,0.19860774278640747,0.0,0.8286370635032654,0.28837865591049194,0.4967764616012573,0.5154996514320374,0.6211487203836441,0.7510003745555878,0.6483481526374817,0.4212173521518707,0.5364751815795898,0.5416536331176758,0.5176069736480713,0.4730152487754822,0.5353469252586365,0.510758638381958,1.0481407166300156,2026-03-13 10:58:09.804008
183,183,"[""6ec50673-04ef-42b6-bc65-fb5ca96716ca"", ""dee6f6e0-c93a-4e23-a577-5ec87e13c6ec"", ""e703f913-5bce-44fd-8753-c209dcebce44"", ""921f089c-8edf-40dd-a0cf-c005975f7c08"", ""411eaadb-2b9d-490e-b5e3-156001227989"", ""5231a679-05dd-4a3f-bdbf-7d46c2771439"", ""a4267204-5286-44ce-81a3-755ab27f6bb7"", ""f4ec8f9b-7107-4263-be45-63839cd8d9e5"", ""6c5f15e8-0839-4d4e-b016-372414a4ef7e""]",9,"[[-1.1920928955078125e-07, 0.15213513374328613, 0.5752769112586975, 0.7582231163978577, 0.8643606901168823, 0.9057962894439697, 0.8233485221862793, 0.6595742106437683, 0.7019197940826416], [0.15213513374328613, 1.1920928955078125e-07, 0.4814063310623169, 0.7740784883499146, 0.8436896800994873, 0.9008947014808655, 0.872270405292511, 0.656347393989563, 0.7453083992004395], [0.5752769112586975, 0.4814063310623169, 0.0, 0.6892057657241821, 0.7220700979232788, 0.7773633003234863, 0.773747444152832, 0.6403382420539856, 0.7193775177001953], [0.7582231163978577, 0.7740784883499146, 0.6892057657241821, 0.0, 0.5231590270996094, 0.5027233958244324, 0.5337153077125549, 0.48873287439346313, 0.5120627880096436], [0.8643606901168823, 0.8436896800994873, 0.7220700979232788, 0.5231590270996094, 5.960464477539063e-08, 0.23776960372924805, 0.6239665746688843, 0.5435300469398499, 0.6044642925262451], [0.9057962894439697, 0.9008947014808655, 0.7773633003234863, 0.5027233958244324, 0.23776960372924805, 0.0, 0.6251068115234375, 0.5531437397003174, 0.5904498100280762], [0.8233485221862793, 0.872270405292511, 0.773747444152832, 0.5337153077125549, 0.6239665746688843, 0.6251068115234375, -2.384185791015625e-07, 0.5528877973556519, 0.3594099283218384], [0.6595742106437683, 0.656347393989563, 0.6403382420539856, 0.48873287439346313, 0.5435300469398499, 0.5531437397003174, 0.5528877973556519, -3.5762786865234375e-07, 0.481359601020813], [0.7019197940826416, 0.7453083992004395, 0.7193775177001953, 0.5120627880096436, 0.6044642925262451, 0.5904498100280762, 0.3594099283218384, 0.481359601020813, -1.1920928955078125e-07]]",0.6324781179428101,0.17163686454296112,0.15213513374328613,0.9057962894439697,0.48138296604156494,0.5310762375593185,0.6327225267887115,0.7621041983366013,0.8540251851081848,0.40293946862220764,0.4212173521518707,0.4645524322986603,0.8039646744728088,0.7324702143669128,0.5639079809188843,0.4295697808265686,0.700114369392395,0.6135708672846942,2026-03-13 10:58:09.991017
184,184,"[""9b52965a-42eb-42d1-9b9f-f0561b7e7adf"", ""fa0c2ee0-1ea5-4c25-9e14-85f2ed1b19e9"", ""921f089c-8edf-40dd-a0cf-c005975f7c08"", ""1649d640-1cf1-475a-abd3-f478e0ff2f2c"", ""8dc5eebf-9315-445b-816e-4386eb58315b"", ""a6eaba2e-1f45-4f05-b7d5-35bad1b2cfdc"", ""9f057df4-1a37-4381-9330-b1eb52be0fa8"", ""b61d6063-352e-460a-a3a1-5b4b5b421d03"", ""1fc82526-64da-4839-9258-0989b84da432""]",9,"[[0.0, 0.47028154134750366, 0.5034704208374023, 0.6871024370193481, 0.6885347962379456, 0.7205640077590942, 0.9424505829811096, 0.8824450969696045, 0.8157135248184204], [0.47028154134750366, -2.384185791015625e-07, 0.552573025226593, 0.7108089327812195, 0.6701802015304565, 0.6922703981399536, 0.9294112324714661, 0.7594786286354065, 0.7222887277603149], [0.5034704208374023, 0.552573025226593, 0.0, 0.5504151582717896, 0.6217797994613647, 0.670328676700592, 0.718445897102356, 0.7013993263244629, 0.598381519317627], [0.6871024370193481, 0.7108089327812195, 0.5504151582717896, 1.1920928955078125e-07, 0.4083142876625061, 0.47687655687332153, 0.8380223512649536, 0.7709347605705261, 0.6764858961105347], [0.6885347962379456, 0.6701802015304565, 0.6217797994613647, 0.4083142876625061, -1.1920928955078125e-07, 0.4321507215499878, 0.8624355792999268, 0.7580223679542542, 0.8190960884094238], [0.7205640077590942, 0.6922703981399536, 0.670328676700592, 0.47687655687332153, 0.4321507215499878, 1.1920928955078125e-07, 0.8798272013664246, 0.7496643662452698, 0.7546802163124084], [0.9424505829811096, 0.9294112324714661, 0.718445897102356, 0.8380223512649536, 0.8624355792999268, 0.8798272013664246, -1.1920928955078125e-07, 0.38363373279571533, 0.5895657539367676], [0.8824450969696045, 0.7594786286354065, 0.7013993263244629, 0.7709347605705261, 0.7580223679542542, 0.7496643662452698, 0.38363373279571533, -3.5762786865234375e-07, 0.5184962749481201], [0.8157135248184204, 0.7222887277603149, 0.598381519317627, 0.6764858961105347, 0.8190960884094238, 0.7546802163124084, 0.5895657539367676, 0.5184962749481201, 2.384185791015625e-07]]",0.6812924742698669,0.14555272459983826,0.38363373279571533,0.9424505829811096,0.4735790491104126,0.5803175717592239,0.6968348622322083,0.7623426616191864,0.8711313903331757,0.508774995803833,0.4391138553619385,0.49723193049430847,0.6679982542991638,0.7855571508407593,0.7899076342582703,0.4817069470882416,0.747821033000946,0.6441473639156552,2026-03-13 10:58:10.182921
185,185,"[""9b52965a-42eb-42d1-9b9f-f0561b7e7adf"", ""fa0c2ee0-1ea5-4c25-9e14-85f2ed1b19e9"", ""921f089c-8edf-40dd-a0cf-c005975f7c08"", ""921f089c-8edf-40dd-a0cf-c005975f7c08"", ""ba7b39de-f1a8-4b1b-985b-a10d738d0ca5"", ""ae115f05-34ec-4a0c-b2b2-a058c216c1ab"", ""1c85402e-1dda-4dc7-9fe1-0721787b8108"", ""5e5e6a1c-a3c7-4613-9fd1-adcc73f118a1"", ""60fdffca-9e95-42f9-829b-dec8874c8293""]",9,"[[0.0, 0.47028154134750366, 0.5034704208374023, 0.5034704208374023, 0.7429670095443726, 0.7429670095443726, 0.8711207509040833, 0.798338770866394, 0.7195054292678833], [0.47028154134750366, -2.384185791015625e-07, 0.552573025226593, 0.552573025226593, 0.704371452331543, 0.704371452331543, 0.8109676241874695, 0.7907990217208862, 0.6605963706970215], [0.5034704208374023, 0.552573025226593, 0.0, 0.0, 0.499855637550354, 0.499855637550354, 0.7925806045532227, 0.7832798957824707, 0.5973067879676819], [0.5034704208374023, 0.552573025226593, 0.0, 0.0, 0.499855637550354, 0.499855637550354, 0.7925806045532227, 0.7832798957824707, 0.5973067879676819], [0.7429670095443726, 0.704371452331543, 0.499855637550354, 0.499855637550354, -1.1920928955078125e-07, -1.1920928955078125e-07, 0.9416922330856323, 0.8028866052627563, 0.8227073550224304], [0.7429670095443726, 0.704371452331543, 0.499855637550354, 0.499855637550354, -1.1920928955078125e-07, -1.1920928955078125e-07, 0.9416922330856323, 0.8028866052627563, 0.8227073550224304], [0.8711207509040833, 0.8109676241874695, 0.7925806045532227, 0.7925806045532227, 0.9416922330856323, 0.9416922330856323, -3.5762786865234375e-07, 0.5049126744270325, 0.5588180422782898], [0.798338770866394, 0.7907990217208862, 0.7832798957824707, 0.7832798957824707, 0.8028866052627563, 0.8028866052627563, 0.5049126744270325, 0.0, 0.39159882068634033], [0.7195054292678833, 0.6605963706970215, 0.5973067879676819, 0.5973067879676819, 0.8227073550224304, 0.8227073550224304, 0.5588180422782898, 0.39159882068634033, -3.5762786865234375e-07]]",0.6406676769256592,0.21249085664749146,-1.1920928955078125e-07,0.9416922330856323,0.48506858944892883,0.5034704208374023,0.704371452331543,0.7940201461315155,0.8227073550224304,0.508774995803833,0.33323705196380615,0.4851098358631134,0.5500479340553284,0.7582772374153137,0.8119710087776184,0.44237396121025085,0.7067654728889465,0.6259133732184463,2026-03-13 10:58:10.294773
186,186,"[""921f089c-8edf-40dd-a0cf-c005975f7c08"", ""ba7b39de-f1a8-4b1b-985b-a10d738d0ca5"", ""ae115f05-34ec-4a0c-b2b2-a058c216c1ab"", ""1c85402e-1dda-4dc7-9fe1-0721787b8108"", ""5e5e6a1c-a3c7-4613-9fd1-adcc73f118a1"", ""60fdffca-9e95-42f9-829b-dec8874c8293"", ""9f057df4-1a37-4381-9330-b1eb52be0fa8"", ""b61d6063-352e-460a-a3a1-5b4b5b421d03"", ""1fc82526-64da-4839-9258-0989b84da432""]",9,"[[0.0, 0.499855637550354, 0.499855637550354, 0.7925806045532227, 0.7832798957824707, 0.5973067879676819, 0.718445897102356, 0.7013993263244629, 0.598381519317627], [0.499855637550354, -1.1920928955078125e-07, -1.1920928955078125e-07, 0.9416922330856323, 0.8028866052627563, 0.8227073550224304, 0.85858154296875, 0.8511421084403992, 0.7741993069648743], [0.499855637550354, -1.1920928955078125e-07, -1.1920928955078125e-07, 0.9416922330856323, 0.8028866052627563, 0.8227073550224304, 0.85858154296875, 0.8511421084403992, 0.7741993069648743], [0.7925806045532227, 0.9416922330856323, 0.9416922330856323, -3.5762786865234375e-07, 0.5049126744270325, 0.5588180422782898, 0.8345947265625, 0.5953661203384399, 0.5607491135597229], [0.7832798957824707, 0.8028866052627563, 0.8028866052627563, 0.5049126744270325, 0.0, 0.39159882068634033, 0.8024806976318359, 0.660815417766571, 0.5101138353347778], [0.5973067879676819, 0.8227073550224304, 0.8227073550224304, 0.5588180422782898, 0.39159882068634033, -3.5762786865234375e-07, 0.727146327495575, 0.550607442855835, 0.42706209421157837], [0.718445897102356, 0.85858154296875, 0.85858154296875, 0.8345947265625, 0.8024806976318359, 0.727146327495575, -1.1920928955078125e-07, 0.38363373279571533, 0.5895657539367676], [0.7013993263244629, 0.8511421084403992, 0.8511421084403992, 0.5953661203384399, 0.660815417766571, 0.550607442855835, 0.38363373279571533, -3.5762786865234375e-07, 0.5184962749481201], [0.598381519317627, 0.7741993069648743, 0.7741993069648743, 0.5607491135597229, 0.5101138353347778, 0.42706209421157837, 0.5895657539367676, 0.5184962749481201, 2.384185791015625e-07]]",0.6641523838043213,0.19207310676574707,-1.1920928955078125e-07,0.9416922330856323,0.4634588658809662,0.5425796508789062,0.7099226117134094,0.8078417927026749,0.8548618257045746,0.33323705196380615,0.4851098358631134,0.49723193049430847,0.8119710087776184,0.7762302756309509,0.629881739616394,0.4385262727737427,0.7393611073493958,0.5931151482201386,2026-03-13 10:58:10.404900
187,187,"[""1c85402e-1dda-4dc7-9fe1-0721787b8108"", ""5e5e6a1c-a3c7-4613-9fd1-adcc73f118a1"", ""60fdffca-9e95-42f9-829b-dec8874c8293"", ""a4d16ed6-10cf-44e9-98da-b3c8d6351f15"", ""fa101ded-ddae-4505-96cf-37bd80d05d53"", ""b8f343f9-f346-4286-a031-c04ec98af1d0"", ""9f057df4-1a37-4381-9330-b1eb52be0fa8"", ""b61d6063-352e-460a-a3a1-5b4b5b421d03"", ""1fc82526-64da-4839-9258-0989b84da432""]",9,"[[-3.5762786865234375e-07, 0.5049126744270325, 0.5588180422782898, 0.7179230451583862, 0.7573556900024414, 0.5479221940040588, 0.8345947265625, 0.5953661203384399, 0.5607491135597229], [0.5049126744270325, 0.0, 0.39159882068634033, 0.6999661922454834, 0.6570745706558228, 0.5193352699279785, 0.8024806976318359, 0.660815417766571, 0.5101138353347778], [0.5588180422782898, 0.39159882068634033, -3.5762786865234375e-07, 0.5488249063491821, 0.5278469920158386, 0.42275071144104004, 0.727146327495575, 0.550607442855835, 0.42706209421157837], [0.7179230451583862, 0.6999661922454834, 0.5488249063491821, -2.384185791015625e-07, 0.5837152600288391, 0.4958030581474304, 0.7352776527404785, 0.5950023531913757, 0.7185345888137817], [0.7573556900024414, 0.6570745706558228, 0.5278469920158386, 0.5837152600288391, -1.1920928955078125e-07, 0.4738001823425293, 0.8837315440177917, 0.7593926787376404, 0.6338522434234619], [0.5479221940040588, 0.5193352699279785, 0.42275071144104004, 0.4958030581474304, 0.4738001823425293, -2.384185791015625e-07, 0.761397123336792, 0.4810296297073364, 0.5039794445037842], [0.8345947265625, 0.8024806976318359, 0.727146327495575, 0.7352776527404785, 0.8837315440177917, 0.761397123336792, -1.1920928955078125e-07, 0.38363373279571533, 0.5895657539367676], [0.5953661203384399, 0.660815417766571, 0.550607442855835, 0.5950023531913757, 0.7593926787376404, 0.4810296297073364, 0.38363373279571533, -3.5762786865234375e-07, 0.5184962749481201], [0.5607491135597229, 0.5101138353347778, 0.42706209421157837, 0.7185345888137817, 0.6338522434234619, 0.5039794445037842, 0.5895657539367676, 0.5184962749481201, 2.384185791015625e-07]]",0.6011243462562561,0.1271325796842575,0.38363373279571533,0.8837315440177917,0.45043113827705383,0.5088135451078415,0.572232186794281,0.7180759310722351,0.7603949010372162,0.4851098358631134,0.5177728533744812,0.49723193049430847,0.599888801574707,0.629881739616394,0.6746885776519775,0.500038206577301,0.6348196864128113,0.7876854125348212,2026-03-13 10:58:10.561115
188,188,"[""6ec50673-04ef-42b6-bc65-fb5ca96716ca"", ""dee6f6e0-c93a-4e23-a577-5ec87e13c6ec"", ""e703f913-5bce-44fd-8753-c209dcebce44"", ""921f089c-8edf-40dd-a0cf-c005975f7c08"", ""ba7b39de-f1a8-4b1b-985b-a10d738d0ca5"", ""ae115f05-34ec-4a0c-b2b2-a058c216c1ab"", ""a4d16ed6-10cf-44e9-98da-b3c8d6351f15"", ""fa101ded-ddae-4505-96cf-37bd80d05d53"", ""b8f343f9-f346-4286-a031-c04ec98af1d0""]",9,"[[-1.1920928955078125e-07, 0.15213513374328613, 0.5752769112586975, 0.7582231163978577, 0.841363787651062, 0.841363787651062, 0.7778299450874329, 0.7103778719902039, 0.7675744891166687], [0.15213513374328613, 1.1920928955078125e-07, 0.4814063310623169, 0.7740784883499146, 0.8237870335578918, 0.8237870335578918, 0.807425856590271, 0.7589956521987915, 0.7666462659835815], [0.5752769112586975, 0.4814063310623169, 0.0, 0.6892057657241821, 0.7827242016792297, 0.7827242016792297, 0.8041531443595886, 0.7948134541511536, 0.7383520603179932], [0.7582231163978577, 0.7740784883499146, 0.6892057657241821, 0.0, 0.499855637550354, 0.499855637550354, 0.5648293495178223, 0.6487771272659302, 0.6152074933052063], [0.841363787651062, 0.8237870335578918, 0.7827242016792297, 0.499855637550354, -1.1920928955078125e-07, -1.1920928955078125e-07, 0.8295544385910034, 0.7874517440795898, 0.7764968276023865], [0.841363787651062, 0.8237870335578918, 0.7827242016792297, 0.499855637550354, -1.1920928955078125e-07, -1.1920928955078125e-07, 0.8295544385910034, 0.7874517440795898, 0.7764968276023865], [0.7778299450874329, 0.807425856590271, 0.8041531443595886, 0.5648293495178223, 0.8295544385910034, 0.8295544385910034, -2.384185791015625e-07, 0.5837152600288391, 0.4958030581474304], [0.7103778719902039, 0.7589956521987915, 0.7948134541511536, 0.6487771272659302, 0.7874517440795898, 0.7874517440795898, 0.5837152600288391, -1.1920928955078125e-07, 0.4738001823425293], [0.7675744891166687, 0.7666462659835815, 0.7383520603179932, 0.6152074933052063, 0.7764968276023865, 0.7764968276023865, 0.4958030581474304, 0.4738001823425293, -2.384185791015625e-07]]",0.6783638000488281,0.18682971596717834,-1.1920928955078125e-07,0.841363787651062,0.48860469460487366,0.5816056728363037,0.7671103775501251,0.7892921715974808,0.8266707360744476,0.40293946862220764,0.33323705196380615,0.5177728533744812,0.7908064126968384,0.7695742845535278,0.7350911498069763,0.41798311471939087,0.7651572227478027,0.5462708869405247,2026-03-13 10:58:10.710496
189,189,"[""1649d640-1cf1-475a-abd3-f478e0ff2f2c"", ""8dc5eebf-9315-445b-816e-4386eb58315b"", ""a6eaba2e-1f45-4f05-b7d5-35bad1b2cfdc"", ""f77383b2-968b-4fc9-940f-506a32e25610"", ""4510e046-fff1-426d-b8bb-7d7f8e147752"", ""a28f7d57-8d13-4551-8e41-23eb67b9617e"", ""921f089c-8edf-40dd-a0cf-c005975f7c08"", ""411eaadb-2b9d-490e-b5e3-156001227989"", ""5231a679-05dd-4a3f-bdbf-7d46c2771439""]",9,"[[1.1920928955078125e-07, 0.4083142876625061, 0.47687655687332153, 0.4429125189781189, 0.828534722328186, 0.5792604684829712, 0.5504151582717896, 0.34004759788513184, 0.35930323600769043], [0.4083142876625061, -1.1920928955078125e-07, 0.4321507215499878, 0.4813377857208252, 0.7315990328788757, 0.5353518724441528, 0.6217797994613647, 0.6509354114532471, 0.654181718826294], [0.47687655687332153, 0.4321507215499878, 1.1920928955078125e-07, 0.40672504901885986, 0.637992262840271, 0.5945733785629272, 0.670328676700592, 0.7180960178375244, 0.7089648246765137], [0.4429125189781189, 0.4813377857208252, 0.40672504901885986, 0.0, 0.6012649536132812, 0.48872530460357666, 0.6464022994041443, 0.6761981248855591, 0.6550980806350708], [0.828534722328186, 0.7315990328788757, 0.637992262840271, 0.6012649536132812, 1.1920928955078125e-07, 0.6174551248550415, 0.5955384373664856, 0.7190228700637817, 0.7101801633834839], [0.5792604684829712, 0.5353518724441528, 0.5945733785629272, 0.48872530460357666, 0.6174551248550415, -1.1920928955078125e-07, 0.620438277721405, 0.6058663129806519, 0.6341595649719238], [0.5504151582717896, 0.6217797994613647, 0.670328676700592, 0.6464022994041443, 0.5955384373664856, 0.620438277721405, 0.0, 0.5231590270996094, 0.5027233958244324], [0.34004759788513184, 0.6509354114532471, 0.7180960178375244, 0.6761981248855591, 0.7190228700637817, 0.6058663129806519, 0.5231590270996094, 5.960464477539063e-08, 0.23776960372924805], [0.35930323600769043, 0.654181718826294, 0.7089648246765137, 0.6550980806350708, 0.7101801633834839, 0.6341595649719238, 0.5027233958244324, 0.23776960372924805, 0.0]]",0.5739911794662476,0.12587592005729675,0.23776960372924805,0.828534722328186,0.407519668340683,0.4868784248828888,0.6035656332969666,0.6544108092784882,0.7141380906105042,0.4391138553619385,0.5691484808921814,0.4212173521518707,0.5820319652557373,0.5860058069229126,0.6514337658882141,0.476493239402771,0.6064905524253845,0.7856564912631399,2026-03-13 10:58:10.891776
190,190,"[""921f089c-8edf-40dd-a0cf-c005975f7c08"", ""411eaadb-2b9d-490e-b5e3-156001227989"", ""5231a679-05dd-4a3f-bdbf-7d46c2771439"", ""921f089c-8edf-40dd-a0cf-c005975f7c08"", ""3e2656b9-dab4-465c-b6ee-bdf1e5c99ec5"", ""abeae188-62e8-426e-8d91-2e5abc0c690a"", ""a4d16ed6-10cf-44e9-98da-b3c8d6351f15"", ""fa101ded-ddae-4505-96cf-37bd80d05d53"", ""b8f343f9-f346-4286-a031-c04ec98af1d0""]",9,"[[0.0, 0.5231590270996094, 0.5027233958244324, 0.0, 0.6187295317649841, 0.5117603540420532, 0.5648293495178223, 0.6487771272659302, 0.6152074933052063], [0.5231590270996094, 5.960464477539063e-08, 0.23776960372924805, 0.5231590270996094, 0.41683292388916016, 0.6112604141235352, 0.6596498489379883, 0.7131195664405823, 0.6642735004425049], [0.5027233958244324, 0.23776960372924805, 0.0, 0.5027233958244324, 0.44426554441452026, 0.628406286239624, 0.5384246110916138, 0.6964514255523682, 0.6725828647613525], [0.0, 0.5231590270996094, 0.5027233958244324, 0.0, 0.6187295317649841, 0.5117603540420532, 0.5648293495178223, 0.6487771272659302, 0.6152074933052063], [0.6187295317649841, 0.41683292388916016, 0.44426554441452026, 0.6187295317649841, -1.1920928955078125e-07, 0.4789356589317322, 0.5419952869415283, 0.6273369789123535, 0.5138950943946838], [0.5117603540420532, 0.6112604141235352, 0.628406286239624, 0.5117603540420532, 0.4789356589317322, -2.384185791015625e-07, 0.5386092662811279, 0.4364283084869385, 0.4530109763145447], [0.5648293495178223, 0.6596498489379883, 0.5384246110916138, 0.5648293495178223, 0.5419952869415283, 0.5386092662811279, -2.384185791015625e-07, 0.5837152600288391, 0.4958030581474304], [0.6487771272659302, 0.7131195664405823, 0.6964514255523682, 0.6487771272659302, 0.6273369789123535, 0.4364283084869385, 0.5837152600288391, -1.1920928955078125e-07, 0.4738001823425293], [0.6152074933052063, 0.6642735004425049, 0.6725828647613525, 0.6152074933052063, 0.5138950943946838, 0.4530109763145447, 0.4958030581474304, 0.4738001823425293, -2.384185791015625e-07]]",0.5388038754463196,0.13060137629508972,0.0,0.7131195664405823,0.44034692645072937,0.5009933114051819,0.5403022766113281,0.6208813935518265,0.6619616746902466,0.4212173521518707,0.5364751815795898,0.5177728533744812,0.4730152487754822,0.6414794921875,0.5488988757133484,0.491821825504303,0.55446457862854,0.8870211812643055,2026-03-13 10:58:11.072388
